Rented Bike Count,Temperature(C),Humidity(%),Wind speed (m/s),Visibility (10m),Dew point temperature(C),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),DateTime,Weekday,IsWeekend,Month,Seasons_Spring,Seasons_Summer,Seasons_Winter,Holiday_No Holiday,Functioning Day_Yes,PCA_1,PCA_2
153,-1.1706927732345564,1.4131619049129305,-0.3135455455115156,-1.7884106500384298,-0.53399798800835,-0.6551317161682965,-0.13179988373635532,4.865647228233933,2017-12-20 23:00:00,2,0,12,False,False,True,True,True,-1088.1443674068387,-5.561930667405974
166,-1.1874373752693241,1.5605005922829478,0.2654704520585953,-1.936372721390832,-0.5186836076177409,-0.6551317161682965,-0.13179988373635532,4.865647228233933,2017-12-21 00:00:00,3,0,12,False,False,True,True,True,-1178.1840887843075,-4.7486062388665005
189,-1.2292988953270894,1.5605005922829478,-0.12054017464143252,-1.9297966293307252,-0.5569695494661837,-0.6551317161682965,-0.13179988373635532,4.865647228233933,2017-12-21 01:00:00,3,0,12,False,False,True,True,True,-1174.1833384293893,-5.1799277622633895
132,-1.262788119357753,1.4622748007029363,-0.3135455455115156,-1.7900546730534566,-0.6105698717052355,-0.6551317161682965,-0.13179988373635532,4.865647228233933,2017-12-21 02:00:00,3,0,12,False,False,True,True,True,-1089.1593352350772,-5.9034872385464325
79,-1.32139425143085,1.511387696492942,-0.4100482309465571,-1.888696053955058,-0.6488558135536782,-0.6551317161682965,-0.13179988373635532,4.865647228233933,2017-12-21 03:00:00,3,0,12,False,False,True,True,True,-1149.165749672215,-6.659524476984338
58,-1.380000363542819,1.6096134880729536,-0.5065508013414604,-1.9659651356613124,-0.6794845743348963,-0.6551317161682965,-0.13179988373635532,4.865647228233933,2017-12-21 04:00:00,3,0,12,False,False,True,True,True,-1196.1929856447812,-6.461731624825504
49,-1.4386065155770444,1.6096134880729536,-0.21704286007647405,-1.9791173197815257,-0.7330848783177883,-0.6551317161682965,-0.13179988373635532,4.865647228233933,2017-12-21 05:00:00,3,0,12,False,False,True,True,True,-1204.189330159277,-7.2762965666361765
84,-1.4804680356348097,1.6096134880729536,-0.603053486776502,-1.9248645602856451,-0.771370820166231,-0.6551317161682965,-0.13179988373635532,4.865647228233933,2017-12-21 06:00:00,3,0,12,False,False,True,True,True,-1171.1935983468697,-7.2804255525637345
178,-1.5223295556925749,1.5605005922829478,-0.603053486776502,-1.850883524609444,-0.8173139430818985,-0.6551317161682965,-0.13179988373635532,4.865647228233933,2017-12-21 07:00:00,3,0,12,False,False,True,True,True,-1126.1812543675826,-7.87494125606905
423,-1.5474464437738802,1.511387696492942,-0.796058857646585,-1.7522421437078426,-0.8555998849303412,-0.6551317161682965,-0.13179988373635532,4.865647228233933,2017-12-21 08:00:00,3,0,12,False,False,True,True,True,-1066.171808593695,-8.105425873394218
265,-1.5223295556925749,1.4622748007029363,-1.2785721410216198,-1.6009920263253872,-0.8402855227958919,-0.4133902609801143,-0.13179988373635532,4.865647228233933,2017-12-21 09:00:00,3,0,12,False,False,True,True,True,-974.1701945919151,-7.210699716142273
169,-1.3297665474579519,0.6273555722728384,-0.9890641709965989,-1.3626086891465172,-0.8862286457115593,0.11613868415275454,-0.13179988373635532,4.636667891062886,2017-12-21 10:00:00,3,0,12,False,False,True,True,True,-828.8819862126536,-16.45165771731213
243,-1.137203554194175,0.18533951016278669,-0.9890641709965989,-1.5089267374838926,-0.8479427038631165,0.23125362523952814,-0.13179988373635532,4.40768909982034,2017-12-21 11:00:00,3,0,12,False,False,True,True,True,-917.7031626044441,-22.86309902333508
290,-0.9195236528879646,-0.8951441972173398,0.2654704520585953,0.654607550291231,-1.1006299346677664,0.542064055371856,-0.13179988373635532,4.178710035613543,2017-12-21 12:00:00,3,0,12,False,False,True,True,True,398.4840728093618,-19.8141593041616
285,-0.8106836947494364,-0.7969184056373284,0.07246508118851226,-0.1443876350117402,-0.9628005294084447,0.5881101415887675,-0.13179988373635532,3.949730971406746,2017-12-21 13:00:00,3,0,12,False,False,True,True,True,-87.47420263432309,-23.9869965450715
255,-0.7185883386456756,-0.5513539266872997,0.5549783933235817,-0.7954207489623093,-0.771370820166231,0.4499720887796619,-0.13179988373635532,3.4917731159574026,2017-12-21 14:00:00,3,0,12,False,False,True,True,True,-483.50524473290125,-24.408177990007097
316,-0.710216042618574,-0.6004668224773053,-0.3135455455115156,-0.532377066558039,-0.7866851823006804,0.24276511248681787,-0.13179988373635532,2.117899003680871,2017-12-21 15:00:00,3,0,12,False,False,True,True,True,-323.51416282270634,-22.816270554071217
301,-0.7353329706221357,-0.3549023435272766,0.07246508118851226,-0.5340210895730656,-0.7024561175365702,-0.10257981369431732,-0.13179988373635532,1.8889199394740743,2017-12-21 16:00:00,3,0,12,False,False,True,True,True,-324.6092707726666,-18.8029005497718
366,-0.8358006027918699,0.08711371858277517,-0.4100482309465571,-0.4008552253559038,-0.6258842338396848,-0.47094774867697015,-0.13179988373635532,1.6599410117494027,2017-12-21 17:00:00,3,0,12,False,False,True,True,True,-243.79183629131103,-11.18294820682118
531,-0.9362682549227322,0.2835653017427982,-0.4100482309465571,-0.4879884451523183,-0.6411986324864535,-0.6551317161682965,-0.13179988373635532,1.6599410117494027,2017-12-21 18:00:00,3,0,12,False,False,True,True,True,-296.8555225455923,-9.757344889985163
355,-1.011618994020879,0.6273555722728384,-0.796058857646585,-0.84474143941311,-0.6029126723818511,-0.6551317161682965,-0.13179988373635532,1.6599410117494027,2017-12-21 19:00:00,3,0,12,False,False,True,True,True,-513.9479419124933,-8.102310868120128
288,-1.0618528188387397,0.6764684680628442,-0.9890641709965989,-0.7345918974063218,-0.6335414149069094,-0.6551317161682965,-0.13179988373635532,1.6599410117494027,2017-12-21 20:00:00,3,0,12,False,False,True,True,True,-446.9766752512618,-6.887318614582448
248,-1.1120866436566004,0.7746942596428557,-1.0855667989115714,-0.6112901712793201,-0.6488558135536782,-0.6551317161682965,-0.13179988373635532,1.6599410117494027,2017-12-21 21:00:00,3,0,12,False,False,True,True,True,-372.02571550206494,-4.73598495695056
252,-1.1706927732345564,0.9711458428028787,-1.0855667989115714,-0.940094774284658,-0.6488558135536782,-0.6551317161682965,-0.13179988373635532,1.6599410117494027,2017-12-21 22:00:00,3,0,12,False,False,True,True,True,-572.0643485536444,-5.153803635161168
212,-1.2041819872846558,1.0202587385928845,-1.0855667989115714,-1.0124317869458324,-0.6641701756881275,-0.6551317161682965,-0.13179988373635532,1.6599410117494027,2017-12-21 23:00:00,3,0,12,False,False,True,True,True,-616.074438319449,-5.378312367284224
196,-1.2209265992999876,1.0202587385928845,-1.1820694843466129,-1.0568204083515529,-0.6794845743348963,-0.6551317161682965,-0.13179988373635532,1.6599410117494027,2017-12-22 00:00:00,4,0,12,False,False,True,False,True,-643.0691713110504,-5.972865309941994
250,-1.2125542932923217,1.0202587385928845,-1.0855667989115714,-1.0732606385018197,-0.6718273567553522,-0.6551317161682965,-0.13179988373635532,1.6599410117494027,2017-12-22 01:00:00,4,0,12,False,False,True,False,True,-653.0677234460595,-6.022365234338778
161,-1.1706927732345564,1.0202587385928845,-0.9890641709965989,-1.152173743223101,-0.6335414149069094,-0.6551317161682965,-0.13179988373635532,1.6599410117494027,2017-12-22 02:00:00,4,0,12,False,False,True,False,True,-701.0609471813792,-6.235578290104748
99,-1.1288312531767912,0.8729200512228672,-1.1820694843466129,-1.0650405234266864,-0.6411986324864535,-0.6551317161682965,-0.13179988373635532,1.4309619475426056,2017-12-22 03:00:00,4,0,12,False,False,True,False,True,-648.0148730860236,-7.416283988652545
64,-1.1037143401440754,0.8729200512228672,-0.796058857646585,-1.1127171908624605,-0.6182270527724602,-0.6551317161682965,-0.13179988373635532,1.4309619475426056,2017-12-22 04:00:00,4,0,12,False,False,True,False,True,-677.010673300434,-7.551260093992539
76,-1.0953420353839802,0.72558136385285,-0.8925614855615573,-0.9154344290592576,-0.6488558135536782,-0.6551317161682965,-0.13179988373635532,1.4309619475426056,2017-12-22 05:00:00,4,0,12,False,False,True,False,True,-556.9753055275224,-8.085080079463786
114,-1.08696973124767,0.6273555722728384,-0.8925614855615573,-0.8907740838338573,-0.6718273567553522,-0.6551317161682965,-0.13179988373635532,1.4309619475426056,2017-12-22 06:00:00,4,0,12,False,False,True,False,True,-541.940309775386,-9.404508043959495
283,-1.1037143401440754,0.6764684680628442,-0.9890641709965989,-0.8513175314732168,-0.6718273567553522,-0.6551317161682965,-0.13179988373635532,1.4309619475426056,2017-12-22 07:00:00,4,0,12,False,False,True,False,True,-517.9628202091451,-8.42808920024737
544,-1.1120866436566004,0.5291297806928269,-1.1820694843466129,-0.875977876698617,-0.7254276972505637,-0.6551317161682965,-0.13179988373635532,1.4309619475426056,2017-12-22 08:00:00,4,0,12,False,False,True,False,True,-532.9031157997555,-11.204758015082334
298,-1.0534805140786443,0.43090398911281547,-0.9890641709965989,-0.887486037803804,-0.7024561175365702,-0.6205972222636729,-0.13179988373635532,1.201983019817934,2017-12-22 09:00:00,4,0,12,False,False,True,False,True,-539.8661106699398,-12.256584493577243
248,-0.9613851729457299,0.2835653017427982,-0.6995561722115434,-0.887486037803804,-0.6641701756881275,-0.36734426053054814,-0.13179988373635532,0.9730039556111373,2017-12-22 10:00:00,4,0,12,False,False,True,False,True,-539.8125428800903,-13.631278798000253
278,-0.8190560107376663,-0.06022496878724208,-0.8925614855615573,-1.040380178201286,-0.6641701756881275,0.07009266654971934,-0.13179988373635532,-0.17189109245859688,2017-12-22 11:00:00,4,0,12,False,False,True,False,True,-632.6678830043501,-19.226952823929793
301,-0.7018437465914722,-0.10933786457724784,-0.8925614855615573,-0.987771441720432,-0.5799411109240173,0.16218463314191348,-0.13179988373635532,-0.17189109245859688,2017-12-22 12:00:00,4,0,12,False,False,True,False,True,-600.6584386431025,-18.246920085951395
320,-0.6264930025030433,-0.15845076036725358,-0.5065508013414604,-1.014075809960859,-0.53399798800835,0.1046271969054648,-0.13179988373635532,-0.17189109245859688,2017-12-22 13:00:00,4,0,12,False,False,True,False,True,-616.6390390767697,-18.473087577136994
326,-0.584631482445278,-0.15845076036725358,-1.0855667989115714,-1.0814807535769533,-0.4957120461599072,-0.10257981369431732,-0.13179988373635532,-0.17189109245859688,2017-12-22 14:00:00,4,0,12,False,False,True,False,True,-657.6337174107829,-18.573667710638517
386,-0.534397666360411,-0.15845076036725358,-0.796058857646585,-1.045312247246366,-0.4574260951833846,-0.21769478908802906,-0.13179988373635532,-0.17189109245859688,2017-12-22 15:00:00,4,0,12,False,False,True,False,True,-635.6389498249266,-17.71590188813687
416,-0.5762591864181762,-0.011112072997236332,-0.9890641709965989,-1.1587498352832077,-0.43445453372555093,-0.4364132526281628,-0.13179988373635532,-0.17189109245859688,2017-12-22 16:00:00,4,0,12,False,False,True,False,True,-704.6831637453945,-16.65000202538659
477,-0.6264930025030433,0.1362266143727809,-0.4100482309465571,-1.226154778899302,-0.4267973435302464,-0.5630397324226333,-0.13179988373635532,-0.17189109245859688,2017-12-22 17:00:00,4,0,12,False,False,True,False,True,-745.7312803128272,-15.33815513018952
671,-0.6683545225608086,0.23445240595279243,-1.0855667989115714,-1.2491711011096756,-0.4267973435302464,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-22 18:00:00,4,0,12,False,False,True,False,True,-759.7658031928582,-14.33375873963
481,-0.6432376344795033,0.2835653017427982,-0.9890641709965989,-1.226154778899302,-0.3885114016818037,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-22 19:00:00,4,0,12,False,False,True,False,True,-745.7880841430857,-13.011990073402082
323,-0.584631482445278,0.43090398911281547,-0.4100482309465571,-1.0814807535769533,-0.2966251410173391,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-22 20:00:00,4,0,12,False,False,True,False,True,-657.8617960236007,-8.628087805368075
309,-0.5678868903910744,0.5782426764828327,0.4584758229286784,-1.1077851218173804,-0.23536763428803273,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-22 21:00:00,4,0,12,False,False,True,False,True,-673.9162430070601,-6.217504938703527
314,-0.5678868903910744,0.5782426764828327,0.9409891350637478,-1.0370921321712328,-0.23536763428803273,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-22 22:00:00,4,0,12,False,False,True,False,True,-630.9235380929657,-5.590114213533866
249,-0.5930037784723797,0.7746942596428557,0.7479837641936647,-0.9943475337805388,-0.19708169243958998,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-22 23:00:00,4,0,12,False,False,True,False,True,-605.002967152641,-2.2229353948266066
282,-0.5930037784723797,0.8238071554328614,0.1689677666235538,-1.0666845464417132,-0.18176731204898094,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 00:00:00,5,1,12,False,False,True,True,True,-649.0144799823914,-2.044148359159678
337,-0.601376114421738,0.8238071554328614,-0.02403748920639099,-1.2014944336739017,-0.18942450224428548,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 01:00:00,5,1,12,False,False,True,True,True,-731.0000361957261,-3.348673339346135
312,-0.6097484104488398,0.8729200512228672,-0.12054017464143252,-1.3083559296506364,-0.18942450224428548,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 02:00:00,5,1,12,False,False,True,True,True,-796.0070769173495,-3.641651488546529
230,-0.6264930025030433,0.922032947012873,-0.12054017464143252,-1.4037092645221845,-0.18942450224428548,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 03:00:00,5,1,12,False,False,True,True,True,-854.0153677491292,-3.87436282648126
120,-0.6348652985301451,1.0202587385928845,-0.796058857646585,-1.5302990366792395,-0.16645294078645176,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 04:00:00,5,1,12,False,False,True,True,True,-931.0398388861095,-3.4597970984060424
59,-0.6599822265337069,1.118484530172896,-0.5065508013414604,-1.6634649008964013,-0.15879575059114726,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 05:00:00,5,1,12,False,False,True,True,True,-1012.0627015967559,-3.314248257680134
63,-0.6516099305066051,1.118484530172896,-0.4100482309465571,-1.7456660516477358,-0.1511385695239226,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 06:00:00,5,1,12,False,False,True,True,True,-1062.0543316024684,-3.95297959001563
99,-0.6516099305066051,1.1675974259629018,-0.9890641709965989,-1.8130709952638302,-0.14348137020053822,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 07:00:00,5,1,12,False,False,True,True,True,-1103.0659837082458,-3.7873721962825613
188,-0.6516099305066051,1.2167103217529074,-0.796058857646585,-1.8738998468198176,-0.1281669898099292,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 08:00:00,5,1,12,False,False,True,True,True,-1140.0784739882977,-3.5151220286122964
239,-0.6432376344795033,1.2658232175429132,-0.9890641709965989,-1.9906254808867128,-0.10519542835209547,-0.6205972222636729,-0.13179988373635532,-0.17189109245859688,2017-12-23 09:00:00,5,1,12,False,False,True,True,True,-1211.085502902236,-3.6400566865669504
235,-0.6264930025030433,1.1675974259629018,-0.5065508013414604,-2.0087097340520064,-0.1205098087427045,-0.5054822447257774,-0.13179988373635532,-0.17189109245859688,2017-12-23 10:00:00,5,1,12,False,False,True,True,True,-1222.0461520564925,-5.250098861991972
282,-0.601376114421738,1.118484530172896,-0.603053486776502,-2.04652226339762,-0.11285262767547985,-0.4479247398754525,-0.13179988373635532,-0.17189109245859688,2017-12-23 11:00:00,5,1,12,False,False,True,True,True,-1245.0241743551874,-6.1106575700850385
325,-0.4925361463026456,0.6764684680628442,0.1689677666235538,-1.9577450205861788,-0.14348137020053822,0.08160415379700908,-0.13179988373635532,-0.17189109245859688,2017-12-23 12:00:00,5,1,12,False,False,True,True,True,-1190.8670559058464,-11.360348247260923
423,-0.43393003419067677,0.4800168849028212,-0.6995561722115434,-1.9528129515410988,-0.1511385695239226,0.012535161699394412,-0.13179988373635532,-0.17189109245859688,2017-12-23 13:00:00,5,1,12,False,False,True,True,True,-1187.7942275020087,-13.890648781039715
405,-0.3585792501799914,0.23445240595279243,-0.12054017464143252,-1.9297966293307252,-0.16645294078645176,0.17369618900307948,-0.13179988373635532,-0.17189109245859688,2017-12-23 14:00:00,5,1,12,False,False,True,True,True,-1173.7041134516126,-16.957244879791567
443,-0.3585792501799914,0.2835653017427982,-0.21704286007647405,-1.919932491240565,-0.1511385695239226,0.0010236744521046775,-0.13179988373635532,-0.17189109245859688,2017-12-23 15:00:00,5,1,12,False,False,True,True,True,-1167.7241648596428,-16.04705865316499
473,-0.3920685141329115,0.2835653017427982,-0.6995561722115434,-1.9002042150602447,-0.18176731204898094,-0.2867637811856437,-0.13179988373635532,-0.17189109245859688,2017-12-23 16:00:00,5,1,12,False,False,True,True,True,-1155.7251936113225,-16.25882492979995
453,-0.43393003419067677,0.43090398911281547,-0.796058857646585,-1.9281526063156984,-0.16645294078645176,-0.528505236373826,-0.13179988373635532,-0.17189109245859688,2017-12-23 17:00:00,5,1,12,False,False,True,True,True,-1172.7780014561818,-14.485384155004866
340,-0.5260253703333092,0.72558136385285,-1.2785721410216198,-1.9856934118416325,-0.15879575059114726,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 18:00:00,5,1,12,False,False,True,True,True,-1207.8823937581624,-11.165217571787544
260,-0.5762591864181762,0.8729200512228672,-0.603053486776502,-2.0021336419918994,-0.15879575059114726,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 19:00:00,5,1,12,False,False,True,True,True,-1217.9354422952135,-9.455950100537976
258,-0.584631482445278,0.8238071554328614,-0.21704286007647405,-1.9972015729468193,-0.18176731204898094,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 20:00:00,5,1,12,False,False,True,True,True,-1214.916580859753,-10.33529998467641
279,-0.6097484104488398,0.922032947012873,-0.796058857646585,-2.0136418030970864,-0.1741101309817563,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 21:00:00,5,1,12,False,False,True,True,True,-1224.9519935087449,-9.13300718682742
282,-0.6348652985301451,1.0202587385928845,-1.0855667989115714,-2.0333700792774065,-0.16645294078645176,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 22:00:00,5,1,12,False,False,True,True,True,-1236.9869723307054,-7.963795292666077
237,-0.6181207064759415,1.0693716343828903,-1.0855667989115714,-2.0580304245028067,-0.13582418913331354,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-23 23:00:00,5,1,12,False,False,True,True,True,-1252.0039520727723,-7.167026756951351
266,-0.6097484104488398,0.9711458428028787,-1.0855667989115714,-2.0399461713375135,-0.15879575059114726,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 00:00:00,6,1,12,False,False,True,False,True,-1240.9682641070358,-8.545378007182642
251,-0.6097484104488398,0.9711458428028787,-1.1820694843466129,-2.0383021483224866,-0.15879575059114726,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 01:00:00,6,1,12,False,False,True,False,True,-1239.968466400486,-8.529440691249413
196,-0.6264930025030433,1.0693716343828903,-0.796058857646585,-2.0498103094276736,-0.14348137020053822,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 02:00:00,6,1,12,False,False,True,False,True,-1247.0044177125376,-7.196006548790855
149,-0.6432376344795033,1.1675974259629018,-0.8925614855615573,-2.0498103094276736,-0.13582418913331354,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 03:00:00,6,1,12,False,False,True,False,True,-1247.0413467140606,-5.810796582543134
79,-0.6432376344795033,1.1675974259629018,-0.9890641709965989,-2.0514543324427,-0.13582418913331354,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 04:00:00,6,1,12,False,False,True,False,True,-1248.0412029011306,-5.824320820918132
44,-0.6516099305066051,1.1675974259629018,-1.0855667989115714,-2.0580304245028067,-0.14348137020053822,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 05:00:00,6,1,12,False,False,True,False,True,-1252.0402280231738,-5.981051454185675
12,-0.6683545225608086,1.2658232175429132,-0.4100482309465571,-2.100775022893501,-0.1281669898099292,-0.6551317161682965,-0.04315750388738292,-0.17189109245859688,2017-12-24 06:00:00,6,1,12,False,False,True,False,True,-1278.0728347060003,-4.930277715024118
3,-0.6850991545372687,1.511387696492942,-0.603053486776502,-2.1977723807800755,-0.08222386689426177,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 07:00:00,6,1,12,False,False,True,False,True,-1337.1560270087496,-2.0120871521672825
4,-0.6934714505643704,1.6096134880729536,-0.02403748920639099,-2.205992495855209,-0.06690948650365273,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 08:00:00,6,1,12,False,False,True,False,True,-1342.1921979685746,-0.6099624429247257
3,-0.6934714505643704,1.7569521754429707,-0.796058857646585,-2.2142126109303426,-0.028623544655209995,-0.6551317161682965,5.541312426597878,-0.17189109245859688,2017-12-24 09:00:00,6,1,12,False,False,True,False,True,-1347.2500324623802,1.781784430205633
4,-0.6767268185879104,1.8551779670229822,-1.0855667989115714,-2.2191446799754226,0.009662378937073033,-0.6090857242954649,-0.13179988373635532,-0.17189109245859688,2017-12-24 10:00:00,6,1,12,False,False,True,False,True,-1350.285749305004,3.4670192062903027
9,-0.6934714505643704,1.8060650712329764,-0.8925614855615573,-2.105707091938581,-0.020966363587985332,-0.5975742241830734,-0.13179988373635532,-0.17189109245859688,2017-12-24 11:00:00,6,1,12,False,False,True,False,True,-1281.2780538141067,3.4632398902838304
4,-0.7353329706221357,1.6096134880729536,-0.8925614855615573,-1.697989384211962,-0.10519542835209547,-0.5745512282466576,8.289226076432957,-0.17189109245859688,2017-12-24 12:00:00,6,1,12,False,False,True,False,True,-1033.2473147507374,3.537396845885141
7,-0.768822174691671,1.5605005922829478,-0.9890641709965989,-1.1390215591028874,-0.14348137020053822,-0.4824592359242599,-0.13179988373635532,-0.17189109245859688,2017-12-24 13:00:00,6,1,12,False,False,True,False,True,-693.2833907747186,7.308026922664467
28,-0.8023113987223346,1.5605005922829478,0.7479837641936647,-1.4398777708527717,-0.1741101309817563,-0.4364132526281628,-0.13179988373635532,-0.17189109245859688,2017-12-24 14:00:00,6,1,12,False,False,True,False,True,-876.2499395276761,4.194282129169778
38,-0.8358006027918699,1.5605005922829478,0.2654704520585953,-1.7374459365726025,-0.2047388826348945,-0.5630397324226333,2.9706833647470754,-0.17189109245859688,2017-12-24 15:00:00,6,1,12,False,False,True,False,True,-1057.2186276081857,1.1681817500613505
54,-0.8860344388378651,1.6096134880729536,1.5200050175937205,-1.9182884682255383,-0.24302482448333726,-0.5745512282466576,-0.13179988373635532,-0.17189109245859688,2017-12-24 16:00:00,6,1,12,False,False,True,False,True,-1167.214825610996,-0.32912346817825266
104,-0.8944067348649669,1.3640490091229247,0.844486334588568,-1.3675407581915973,-0.3119395179849182,-0.6090857242954649,-0.13179988373635532,-0.17189109245859688,2017-12-24 17:00:00,6,1,12,False,False,True,False,True,-832.1786987555815,0.5315313590144513
128,-0.9195236528879646,1.1675974259629018,2.4850318719441358,-1.2130025947790886,-0.37319702585523457,-0.6436202182000886,0.3114120089041348,-0.17189109245859688,2017-12-24 18:00:00,6,1,12,False,False,True,False,True,-738.1190276266451,-1.503622553226009
132,-0.9865020809881634,0.4800168849028212,2.5815344423390387,-1.2195786868391951,-0.6258842338396848,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 19:00:00,6,1,12,False,False,True,False,True,-741.851473012851,-13.6637372466652
116,-1.0283636010459287,0.43090398911281547,1.5200050175937205,-1.5302990366792395,-0.6794845743348963,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 20:00:00,6,1,12,False,False,True,False,True,-930.7985763445861,-17.74935512534956
145,-1.0451082105661196,0.5291297806928269,1.7130103884638035,-1.5779757041150135,-0.6641701756881275,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 21:00:00,6,1,12,False,False,True,False,True,-959.8307789679898,-16.737584954248277
110,-1.0618528188387397,0.5291297806928269,0.9409891350637478,-1.433301678792665,-0.6794845743348963,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 22:00:00,6,1,12,False,False,True,False,True,-871.8456177581654,-15.62965273699021
128,-1.0785974271113599,0.23445240595279243,1.4235024471988171,-0.9088583369991509,-0.7866851823006804,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-24 23:00:00,6,1,12,False,False,True,False,True,-552.7863413440689,-16.05280744507241
160,-1.1288312531767912,0.2835653017427982,0.6514811937987615,-0.701711437105788,-0.8096567620146738,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-25 00:00:00,0,0,12,False,False,True,False,True,-426.8258401451876,-13.904088279238444
132,-1.1790650792422224,-0.06022496878724208,2.4850318719441358,-0.012865793809605041,-0.9704577469879888,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-25 01:00:00,0,0,12,False,False,True,False,True,-7.762880448398391,-14.144187886140159
115,-1.2292988953270894,-0.2566765519472651,2.2920262709937758,0.638167320140964,-1.085315572533317,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-25 02:00:00,0,0,12,False,False,True,False,True,388.2465902397514,-12.238651870601807
100,-1.2711604153848548,-0.30578944773727085,1.6165078180689003,0.8387381279742202,-1.138915876516209,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-25 03:00:00,0,0,12,False,False,True,False,True,510.2457843252157,-11.747823938778431
72,-1.3297665474579519,-0.3549023435272766,1.4235024471988171,0.9258713477706347,-1.2078305426335505,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-25 04:00:00,0,0,12,False,False,True,False,True,563.2576890927044,-12.477480544874275
32,-1.388372679531049,-0.3549023435272766,0.844486334588568,0.9258713477706347,-1.2537737020615376,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-25 05:00:00,0,0,12,False,False,True,False,True,563.2593171088299,-13.105968623489858
59,-1.4218618836005843,-0.40401523931728234,1.2304970763287342,0.9258713477706347,-1.3073740060444297,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-25 06:00:00,0,0,12,False,False,True,False,True,563.2800133044827,-14.383925237407233
61,-1.4637234036583495,-0.6004668224773053,1.037491705458651,0.9258713477706347,-1.4145746140102138,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-25 07:00:00,0,0,12,False,False,True,False,True,563.3577011487043,-18.212762641492702
94,-1.4888403316619114,-0.6986926140573169,1.2304970763287342,0.9258713477706347,-1.483489353152194,-0.6551317161682965,-0.13179988373635532,-0.17189109245859688,2017-12-25 08:00:00,0,0,12,False,False,True,False,True,563.3973585730641,-20.26636659666871
107,-1.4637234036583495,-0.8951441972173398,1.7130103884638035,0.9258713477706347,-1.54474687471463,-0.4479247398754525,-0.13179988373635532,-0.17189109245859688,2017-12-25 09:00:00,0,0,12,False,False,True,False,True,563.4735541678444,-23.427352530016975
133,-1.388372679531049,-1.1407086761673686,1.9060157593338867,0.8222978978239532,-1.6060043232524275,0.0010236744521046775,-0.13179988373635532,-0.17189109245859688,2017-12-25 10:00:00,0,0,12,False,False,True,False,True,500.5792091872172,-27.969112870938147
179,-1.31302193544262,-1.1407086761673686,1.1339945059338308,0.8995669795302077,-1.54474687471463,0.346368634940178,-0.13179988373635532,-0.17189109245859688,2017-12-25 11:00:00,0,0,12,False,False,True,False,True,547.568478741475,-26.43514523633891
